,segment_nr,bandwidth,bitrate,down_shifts,buffering_ratio,initial_buffering,stall_count,stall_sum,qoe
222,222,921697.4994301624,6013501,1,0.0,0.0,0,0,1.61767098904317
223,223,978165.6963385502,6013501,0,0.0,0.0,0,0,1.613119915150674
224,224,901604.6659812868,10063789,0,0.0,0.0,0,0,1.6163518786055397
225,225,1075412.1486237692,10063789,0,0.0,0.0,0,0,1.6195617062676813
226,226,1089826.6161436955,10063789,0,0.0,0.0,0,0,1.622749647796425
227,227,990130.1056398037,10063789,0,0.0,0.0,0,0,1.6259159489430741
228,228,1076002.584247304,15144115,0,0.0,0.0,0,0,1.6299780816339844
229,229,1204241.6146509484,15144115,0,0.0,0.0,0,0,1.6340555472607512
230,230,1236989.1521412288,10063789,1,0.0,0.0,0,0,1.6371315869107348
231,231,1194129.274662071,15144115,0,0.0,0.0,0,0,1.6411890705719634
232,232,1235321.3987906314,10063789,1,0.0,0.0,0,0,1.6442108532590178
233,233,1192854.6110202114,10063789,0,0.0,0.0,0,0,1.6472127800532983
234,234,859910.0991973287,2258864,4,0.0,0.0,0,0,1.630397046698261
235,235,922525.1591935266,2971199,0,0.0,0.0,0,0,1.6165416943339013
236,236,739416.6682198306,2971199,0,0.0,0.0,0,0,1.6028981158425022
237,237,929027.5015670173,6013501,0,0.0,0.0,0,0,1.5987157023320246
238,238,991506.6731584574,6013501,0,0.0,0.0,0,0,1.59458917678571
239,239,1024106.3151839053,10063789,0,0.0,0.0,0,0,1.5976792223189786
240,240,1105409.122619296,10063789,0,0.0,0.0,0,0,1.600749354148303
241,241,1063761.217399799,15144115,0,0.0,0.0,0,0,1.6046291249564175
242,242,1047700.8009198419,10063789,1,0.0,0.0,0,0,1.6076485275418244
243,243,1092586.40308004,15144115,0,0.0,0.0,0,0,1.6115112460119232
244,244,1049378.118180463,15144115,0,0.0,0.0,0,0,1.6153869746652623
245,245,982505.8026785298,15144115,0,0.0,0.0,0,0,1.619274787768736
246,246,1083572.4000781241,15144115,0,0.0,0.0,0,0,1.6231737963470605
247,247,1089559.1420516134,10063789,1,0.0,0.0,0,0,1.626052502922471
248,248,1144654.6982054173,10063789,0,0.0,0.0,0,0,1.6289134267625698
249,249,996302.3405343526,15144115,0,0.0,0.0,0,0,1.6327630301438558
250,250,977556.4206051074,10063789,1,0.0,0.0,0,0,1.6355769141100964
251,251,1141552.514127463,10063789,0,0.0,0.0,0,0,1.638373660152788
252,252,1187637.748223777,6013501,1,0.0,0.0,0,0,1.6341644808407443
253,253,1046585.1311377395,10063789,0,0.0,0.0,0,0,1.6369490781421299
254,254,1019725.191829268,2971199,3,0.0,0.0,0,0,1.6240323193018475
255,255,1008509.5670991581,6013501,0,0.0,0.0,0,0,1.6199808378914624
256,256,1025285.8161077787,6013501,0,0.0,0.0,0,0,1.6159795919598448
257,257,905697.081716319,6013501,0,0.0,0.0,0,0,1.6120277875831317
258,258,932192.2844191338,6013501,0,0.0,0.0,0,0,1.6081246469909933
259,259,840819.3936442826,6013501,0,0.0,0.0,0,0,1.6042694081556421
260,260,1013773.7140699576,6013501,0,0.0,0.0,0,0,1.6004613243935861
261,261,947464.9810859034,6013501,0,0.0,0.0,0,0,1.5966996639796647
262,262,1058140.2119319802,6013501,0,0.0,0.0,0,0,1.5929837097729118
263,263,1052715.774763855,6013501,0,0.0,0.0,0,0,1.5893127588538043
264,264,1026160.647842116,6013501,0,0.0,0.0,0,0,1.5856861221725007
265,265,1064646.2268705615,6013501,0,0.0,0.0,0,0,1.5821031242076538
266,266,1125573.439543667,6013501,0,0.0,0.0,0,0,1.5785631026354328
267,267,1133355.87033038,6013501,0,0.0,0.0,0,0,1.5750654080083804
268,268,1129589.2801768733,6013501,0,0.0,0.0,0,0,1.5716094034437682
269,269,1101588.874315582,6013501,0,0.0,0.0,0,0,1.5681944643211043
270,270,1189670.5641147578,6013501,0,0.0,0.0,0,0,1.5648199779884795
271,271,1167286.1925276055,6013501,0,0.0,0.0,0,0,1.561485343477448
272,272,1038145.9205937256,6013501,0,0.0,0.0,0,0,1.5581899712261391
273,273,1146930.1770656283,6013501,0,0.0,0.0,0,0,1.5549332828103206
274,274,1026729.6558106685,6013501,0,0.0,0.0,0,0,1.551714710682155
275,275,1087802.5274639754,6013501,0,0.0,0.0,0,0,1.5485336979163609
276,276,1069943.9187861965,6013501,0,0.0,0.0,0,0,1.5453896979635589
277,277,1180155.3619086973,6013501,0,0.0,0.0,0,0,1.542282174410539
278,278,1232038.9668791525,6013501,0,0.0,0.0,0,0,1.5392106007472346
279,279,1181112.3501349299,6013501,0,0.0,0.0,0,0,1.5361744601401686
280,280,1259783.379608877,6013501,0,0.0,0.0,0,0,1.533173245212165
281,281,1132714.7350229495,10063789,0,0.0,0.0,0,0,1.5360050958571396
282,282,854844.1010955822,2971199,3,0.0,0.0,0,0,1.5254601712713542
283,283,975022.2642679379,6013501,0,0.0,0.0,0,0,1.5225623895955762
284,284,971706.1348548363,6013501,0,0.0,0.0,0,0,1.5196975855841104
285,285,1231999.7295615687,10063789,0,0.0,0.0,0,0,1.5225275208255673
286,286,1180458.4260887455,10063789,0,0.0,0.0,0,0,1.5253418931936806
287,287,1051920.87295156,10063789,0,0.0,0.0,0,0,1.528140842620238
288,288,1125702.4895039098,15144115,0,0.0,0.0,0,0,1.5311305868131142
289,289,1116789.3804932002,15144115,0,0.0,0.0,0,0,1.5341374063996407
290,290,1148993.0800739594,15144115,0,0.0,0.0,0,0,1.5371605248190576
291,291,992025.2943238048,15144115,0,0.0,0.0,0,0,1.5401991919261089
292,292,973054.9778022581,15144115,0,0.0,0.0,0,0,1.5432526829659678
293,293,1085492.046381336,20195880,0,0.0,0.0,0,0,1.5394260923157306
294,294,901409.2643523747,10063789,2,0.0,0.0,0,0,1.5420924046648257
295,295,792355.1293426863,15144115,0,0.0,0.0,0,0,1.5452227180430356
296,296,989431.7093909006,15144115,0,0.0,0.0,0,0,1.548364649238895
297,297,833695.1280338872,15144115,0,0.0,0.0,0,0,1.5515175999701483
298,298,897944.0873072238,15144115,0,0.0,0.0,0,0,1.554680991652402
