DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
15679.0,66,0.0
18865.6,66,0.0
19280.4,66,0.0
18767.2,66,0.0
18613.6,66,0.0
18355.4,66,0.0
16519.6,66,0.0
14107.4,66,0.0
10412.0,66,0.0
10453.4,66,0.0
32372.4,66,0.0
97382.2,66,0.0
160235.6,66,0.0
224374.0,66,0.0
290923.6,66,0.0
332814.4,66,0.0
331575.4,66,0.0
296350.4,66,0.0
256007.4,66,0.0
185142.6,66,0.0
126023.0,66,0.0
86647.4,66,0.0
90031.0,66,0.0
123429.4,66,0.0
151105.6,66,0.0
160473.4,66,0.0
166825.4,67,0.0
169966.6,67,0.0
150602.6,67,0.0
131318.6,67,0.0
97779.8,67,0.0
66716.4,67,0.0
26889.2,67,0.0
17201.2,67,0.0
21132.8,67,0.0
33321.6,67,0.0
69646.4,67,0.0
125306.6,66,0.0
182068.0,66,0.0
177788.4,66,0.0
161454.6,66,0.0
122514.0,66,0.0
10935.8,66,0.0
15737.0,66,0.0
20498.6,66,0.0
23700.0,66,0.0
23640.6,66,0.0
23787.6,66,0.0
23678.8,66,0.0
23417.8,66,0.0
21544.8,66,0.0
16894.8,66,0.0
12110.6,66,0.0
10937.6,66,0.0
6467.8,66,0.0
7161.4,66,0.0
9658.6,66,0.0
8678.0,66,0.0
9987.2,66,0.0
13677.0,66,0.0
17117.2,66,0.0
20838.2,66,0.0
28563.0,66,0.0
25780.0,66,0.0
21396.2,66,0.0
15458.4,66,0.0
38608.6,66,0.0
106107.4,66,0.0
114490.0,66,0.0
119928.8,66,0.0
92274.0,66,0.0
63722.8,66,0.0
41427.2,66,0.0
46866.4,66,0.0
52273.6,66,0.0
50981.8,66,0.0
46530.4,66,0.0
33975.6,66,0.0
31817.8,66,0.0
35442.0,66,0.0
40138.8,66,0.0
50732.0,66,0.0
53492.8,66,0.0
53698.0,66,0.0
56312.4,66,0.0
55965.0,66,0.0
54615.0,66,0.0
43138.6,66,0.0
32007.0,66,0.0
22277.2,66,0.0
8612.0,66,0.0
12635.6,66,0.0
23982.8,66,0.0
35565.2,66,0.0
45964.2,66,0.0
59348.2,66,0.0
72774.0,66,0.0
78144.0,66,0.0
77930.2,66,0.0
64109.6,66,0.0
47499.2,66,0.0
32141.2,66,0.0
24964.2,70,5.3
39123.8,71,8.0
58103.6,73,10.7
73257.8,75,13.3
80862.2,76,16.0
82239.4,78,18.7
75381.6,79,21.3
67647.0,81,24.0
55326.0,83,26.7
39909.4,84,29.3
25768.8,86,32.0
19614.8,87,34.7
4171.6,89,37.3
5364.8,86,32.0
4979.4,84,29.3
5788.0,82,26.7
5309.6,81,24.0
4033.6,79,21.3
1837.6,77,18.7
1083.6,76,16.0
4732.6,74,13.3
7780.6,71,8.0
7772.0,69,5.3
7994.6,67,2.7
2056.8,66,0.0
5988.4,66,0.0
7778.2,66,0.0
10011.2,66,0.0
12789.4,66,0.0
14656.4,66,0.0
14850.4,66,0.0
17555.4,66,0.0
18838.8,66,0.0
15600.8,66,0.0
12369.0,66,0.0
9577.8,66,0.0
7555.4,66,0.0
5861.0,66,0.0
7270.6,66,0.0
10651.6,66,0.0
16648.2,66,0.0
19358.6,66,0.0
18925.2,66,0.0
18998.6,66,0.0
23308.6,66,0.0
21760.8,66,0.0
17093.6,66,0.0
15989.4,66,0.0
16853.6,66,0.0
9662.8,66,0.0
3886.0,66,0.0
6682.0,66,0.0
9777.4,66,0.0
10273.4,66,0.0
12695.6,66,0.0
15096.8,66,0.0
14401.2,66,0.0
16547.2,66,0.0
17490.0,66,0.0
14567.8,66,0.0
12160.4,66,0.0
11973.2,67,0.0
8012.4,68,0.0
5517.4,70,0.0
7672.2,71,0.0
9222.6,72,0.0
8573.8,74,0.0
8557.6,75,0.0
10367.0,76,0.0
12314.6,78,0.0
13193.4,79,0.0
12288.8,80,0.0
10509.0,82,0.0
7408.8,83,0.0
3880.4,84,0.0
1476.0,86,0.0
1984.6,87,0.0
3096.2,88,0.0
4032.0,88,0.0
3859.8,88,0.0
3683.8,89,0.0
3218.0,89,0.0
2632.6,90,0.0
1823.2,90,0.0
1336.4,91,0.0
1623.6,91,0.0
1717.2,90,0.0
2128.2,89,0.0
2505.6,88,0.0
1907.4,87,0.0
795.4,85,0.0
2174.6,81,0.0
2174.8,80,0.0
2175.0,79,0.0
2844.4,78,0.0
2739.2,75,0.0
3277.8,74,0.0
3816.4,74,0.0
3475.4,73,0.0
3048.8,72,0.0
2764.6,71,0.0
2476.0,70,0.0
2132.0,70,0.0
1390.0,69,0.0
817.8,68,0.0
263.8,68,0.0
1814.8,66,0.0
31955.8,66,0.0
77463.0,66,0.0
122970.2,66,0.0
174041.4,66,0.0
212920.0,66,0.0
243066.8,66,0.0
245970.4,66,0.0
243263.6,66,0.0
206877.8,66,0.0
163006.8,66,0.0
111754.8,66,0.0
68222.0,66,0.0
21251.2,66,0.0
30134.8,66,0.0
61001.8,66,0.0
112783.6,66,0.0
168578.6,66,0.0
228013.6,66,0.0
269161.8,66,0.0
244963.8,66,0.0
195306.2,66,0.0
135627.6,66,0.0
97481.6,66,0.0
162633.4,66,0.0
218500.4,66,0.0
287352.0,66,0.0
349858.2,66,0.0
380544.2,66,0.0
390359.8,66,0.0
402121.6,66,0.0
403575.6,66,0.0
354651.0,66,0.0
257738.4,66,0.0
185539.4,66,0.0
114970.8,66,0.0
13768.0,66,0.0
18417.4,66,0.0
23740.8,66,0.0
48809.0,66,0.0
72382.4,66,0.0
95498.0,66,0.0
130303.4,66,0.0
177034.4,66,0.0
170669.6,66,0.0
164947.0,66,0.0
137051.6,66,0.0
101250.6,66,0.0
34357.2,66,0.0
15922.0,66,0.0
19888.0,66,0.0
20610.8,66,0.0
20293.0,66,0.0
20300.4,66,0.0
16852.4,66,0.0
13773.4,66,0.0
9550.0,66,0.0
10406.4,74,0.0
30403.4,82,0.0
56194.0,90,0.0
83890.6,98,0.0
111934.6,106,0.0
137693.0,114,0.0
144224.4,122,0.0
148695.8,130,0.0
144366.0,146,0.0
125931.8,154,0.0
95549.8,162,0.0
64400.8,170,0.0
42691.8,170,0.0
26640.0,170,0.0
50153.4,162,0.0
88670.8,154,0.0
132142.2,146,0.0
163406.0,138,0.0
187758.8,130,0.0
187376.6,122,0.0
187616.0,114,0.0
135053.6,98,0.0
99974.6,90,0.0
77692.6,82,0.0
110044.2,67,0.0
155277.0,67,0.0
202349.4,67,0.0
238406.8,67,0.0
240178.6,67,0.0
246817.6,67,0.0
250089.2,67,0.0
248071.8,67,0.0
208587.4,67,0.0
169408.8,67,0.0
119789.6,67,0.0
27728.2,68,0.0
20403.2,68,0.0
25005.2,68,0.0
45991.0,68,0.0
73556.6,68,0.0
106868.2,68,0.0
138659.0,68,0.0
156880.4,68,0.0
155233.8,68,0.0
124802.0,68,0.0
88639.2,68,0.0
55642.4,68,0.0
9661.4,70,0.0
25962.2,71,0.0
56190.8,72,0.0
91510.0,73,0.0
123909.4,74,0.0
151599.4,75,0.0
174903.0,76,0.0
184278.8,77,0.0
181413.2,78,0.0
165566.6,79,0.0
154352.0,80,0.0
114769.2,81,0.0
77806.2,82,0.0
28213.0,82,0.0
10522.0,81,0.0
12782.4,80,0.0
11336.6,79,0.0
9773.8,78,0.0
6985.8,77,0.0
5986.6,76,0.0
5026.2,75,0.0
4462.4,74,0.0
3689.4,73,0.0
1315.6,71,0.0
963.6,73,0.0
662.4,74,0.0
918.8,75,0.0
957.0,76,0.0
1185.8,78,0.0
1594.8,79,0.0
1581.4,80,0.0
1577.0,81,0.0
1306.4,82,0.0
1074.0,83,0.0
1278.4,84,0.0
1952.0,85,0.0
5597.0,84,0.0
8435.6,84,0.0
9156.2,83,0.0
9235.8,82,0.0
8137.0,81,0.0
6824.0,80,0.0
6924.8,80,0.0
8056.8,79,0.0
8341.4,78,0.0
5330.8,77,0.0
4345.2,76,0.0
6735.4,76,0.0
13320.2,77,0.0
19535.0,77,0.0
18104.2,79,0.0
15587.4,79,0.0
13375.4,80,0.0
9067.0,80,0.0
8702.8,81,0.0
8299.4,82,0.0
5032.2,83,0.0
3470.6,83,0.0
5590.4,83,0.0
7350.2,83,0.0
8135.0,82,0.0
10272.0,82,0.0
8930.6,81,0.0
7893.8,81,0.0
6267.2,80,0.0
5484.8,80,0.0
3047.2,79,0.0
1439.0,79,0.0
613.4,78,0.0
5810.2,78,0.0
6990.8,78,0.0
7724.0,78,0.0
8354.8,79,0.0
7426.6,79,0.0
7439.6,80,0.0
12382.0,80,0.0
23199.6,81,0.0
21311.2,82,0.0
19422.8,82,0.0
13411.8,83,0.0
8899.6,83,0.0
3451.4,83,0.0
4973.0,83,0.0
5830.6,82,0.0
7032.2,81,0.0
7273.8,81,0.0
6910.6,80,0.0
7832.8,80,0.0
8888.4,79,0.0
9705.2,79,0.0
8939.6,78,0.0
5856.8,77,0.0
7979.4,77,0.0
16124.8,77,0.0
18178.6,77,0.0
19076.8,77,0.0
16049.4,77,0.0
10836.0,77,0.0
7572.2,77,0.0
5961.2,77,0.0
5746.0,77,0.0
5110.8,77,0.0
3858.8,77,0.0
4456.4,77,0.0
6616.4,77,0.0
7892.8,77,0.0
9849.2,77,0.0
9099.6,77,0.0
7474.6,76,0.0
6116.4,76,0.0
4709.2,76,0.0
4880.8,76,0.0
3953.6,75,0.0
2851.6,75,0.0
2869.0,75,0.0
3723.8,76,0.0
4781.8,77,0.0
5580.4,78,0.0
5434.0,79,0.0
5261.0,79,0.0
4831.4,80,0.0
5448.2,81,0.0
7170.6,83,0.0
6956.2,83,0.0
6020.2,84,0.0
4345.2,85,0.0
3573.8,86,0.0
4995.4,86,0.0
6861.6,85,0.0
8879.6,84,0.0
9381.0,84,0.0
9232.8,83,0.0
9050.4,82,0.0
8903.0,81,0.0
8464.2,81,0.0
8091.4,80,0.0
6282.2,79,0.0
4423.8,78,0.0
2705.0,78,0.0
1071.4,76,0.0
4040.6,77,0.0
5000.8,78,0.0
6529.6,79,0.0
6213.8,80,0.0
6104.4,81,0.0
6672.0,82,0.0
6831.0,83,0.0
7988.6,84,0.0
7545.8,84,0.0
7021.2,85,0.0
5493.4,86,0.0
3805.6,87,0.0
3855.2,87,0.0
4035.2,86,0.0
6204.8,85,0.0
7922.6,84,0.0
7910.6,84,0.0
8525.2,83,0.0
10090.4,82,0.0
11114.8,81,0.0
11622.4,80,0.0
11534.0,80,0.0
11106.8,79,0.0
8612.2,78,0.0
5519.0,77,0.0
3394.4,76,0.0
3657.4,76,0.0
7039.0,78,0.0
8695.2,78,0.0
9820.2,79,0.0
10123.0,80,0.0
10136.4,80,0.0
10059.8,81,0.0
9127.8,82,0.0
6737.2,83,0.0
4821.8,84,0.0
3216.8,84,0.0
2753.4,86,0.0
6380.2,84,0.0
7502.6,84,0.0
7583.8,83,0.0
6583.4,83,0.0
5755.2,82,0.0
6242.8,81,0.0
6563.8,81,0.0
7296.4,80,0.0
7448.0,80,0.0
6140.8,79,0.0
4355.4,78,0.0
4633.4,79,0.0
5750.4,80,0.0
6867.4,82,0.0
7287.4,83,0.0
5615.6,86,0.0
4509.8,87,0.0
3165.2,88,0.0
1704.4,90,0.0
835.0,91,0.0
540.8,94,0.0
532.2,95,0.0
858.4,96,0.0
1207.4,96,0.0
2069.8,95,0.0
2912.8,93,0.0
3590.0,91,0.0
4438.2,89,0.0
5195.0,88,0.0
5971.2,86,0.0
7092.4,85,0.0
9404.6,84,0.0
9094.2,81,0.0
7475.0,79,0.0
6138.0,78,0.0
4763.8,77,0.0
3848.8,77,0.0
5221.6,77,0.0
6671.6,77,0.0
6818.4,78,0.0
6757.8,79,0.0
7194.4,79,0.0
7553.8,80,0.0
7999.2,80,0.0
8116.8,81,0.0
5075.0,82,0.0
3392.4,82,0.0
1138.8,83,0.0
1933.4,84,0.0
2894.6,83,0.0
3477.8,82,0.0
3838.6,82,0.0
4258.0,81,0.0
4391.4,80,0.0
4759.4,80,0.0
4955.2,79,0.0
5327.2,79,0.0
4603.8,78,0.0
3830.0,78,0.0
3119.8,77,0.0
3467.0,77,0.0
4797.4,78,0.0
6355.6,78,0.0
7080.8,79,0.0
7191.2,79,0.0
7812.4,79,0.0
9260.6,80,0.0
10061.0,80,0.0
11211.8,81,0.0
9993.8,81,0.0
8039.8,81,0.0
5756.2,82,0.0
5055.4,82,0.0
6546.4,81,0.0
8212.6,80,0.0
9612.6,79,0.0
9020.2,78,0.0
9996.8,76,0.0
19159.8,76,0.0
41557.4,75,0.0
55641.6,74,0.0
54555.4,73,0.0
56619.4,72,0.0
45494.8,71,0.0
6607.4,78,0.0
4957.8,87,0.0
3506.2,96,0.0
6362.6,104,0.0
7603.6,122,0.0
8731.6,130,0.0
10694.0,139,0.0
11044.0,148,0.0
12381.6,156,0.0
11586.2,165,0.0
6408.2,182,0.0
5610.4,191,0.0
34551.0,191,0.0
69869.8,182,0.0
100244.8,173,0.0
141919.0,156,0.0
154472.6,147,0.0
145179.8,138,0.0
140830.8,130,0.0
140812.2,121,0.0
145849.4,112,0.0
119176.2,95,0.0
93048.8,86,0.0
62940.4,77,0.0
38706.2,69,0.0
69608.8,69,0.0
100511.4,69,0.0
122979.0,69,0.0
143723.0,69,0.0
150154.4,69,0.0
147922.6,70,0.0
157015.0,70,0.0
153303.4,70,0.0
119824.8,70,0.0
88805.0,70,0.0
60134.2,70,0.0
32147.0,70,0.0
63622.2,70,0.0
85881.0,70,0.0
120869.6,70,0.0
149631.2,70,0.0
146496.6,70,0.0
135273.0,70,0.0
145980.6,70,0.0
144868.2,70,0.0
141545.2,70,0.0
144857.0,70,0.0
122759.8,70,0.0
89793.6,70,0.0
81906.6,70,0.0
85516.0,69,0.0
93882.6,69,0.0
127187.8,69,0.0
162332.6,69,0.0
167917.2,69,0.0
165220.8,68,0.0
162864.8,68,0.0
160091.2,68,0.0
145698.6,68,0.0
114278.8,67,0.0
82859.0,67,0.0
65451.4,67,0.0
75834.4,67,0.0
108541.6,67,0.0
138618.6,67,0.0
159734.8,68,0.0
156926.4,68,0.0
155347.0,68,0.0
158578.8,68,0.0
159549.0,68,0.0
158176.8,69,0.0
128278.2,69,0.0
97150.6,69,0.0
71023.2,69,0.0
66676.8,70,0.0
99505.8,70,0.0
129083.2,70,0.0
157890.6,71,0.0
156352.4,71,0.0
149607.0,71,0.0
148553.4,71,0.0
146046.2,71,0.0
131356.4,72,0.0
100065.6,72,0.0
73982.0,72,0.0
48645.2,72,0.0
50502.2,72,0.0
82416.6,72,0.0
114553.4,72,0.0
132407.4,72,0.0
139800.8,71,0.0
139541.0,71,0.0
134652.4,71,0.0
140859.6,71,0.0
135647.8,71,0.0
102562.6,70,0.0
71470.0,70,0.0
48479.0,70,0.0
10066.6,70,0.0
11575.6,70,0.0
12728.0,70,0.0
9768.2,70,0.0
8599.2,70,0.0
8501.2,70,0.0
9146.6,71,0.0
9203.2,71,0.0
